# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4854.9026 3.1846e+14 3.1700e+14
4854.9163 3.1846e+14 3.1700e+14
4854.9300 3.1846e+14 3.1700e+14
4854.9437 3.1846e+14 3.1700e+14
4854.9574 3.1846e+14 3.1699e+14
4854.9711 3.1846e+14 3.1699e+14
4854.9848 3.1846e+14 3.1699e+14
4854.9986 3.1846e+14 3.1699e+14
4855.0123 3.1846e+14 3.1699e+14
4855.0260 3.1846e+14 3.1699e+14
4855.0397 3.1846e+14 3.1699e+14
4855.0534 3.1846e+14 3.1699e+14
4855.0671 3.1846e+14 3.1699e+14
4855.0808 3.1846e+14 3.1698e+14
4855.0946 3.1846e+14 3.1698e+14
4855.1083 3.1846e+14 3.1698e+14
4855.1220 3.1846e+14 3.1698e+14
4855.1357 3.1846e+14 3.1698e+14
4855.1494 3.1846e+14 3.1698e+14
4855.1631 3.1846e+14 3.1698e+14
4855.1768 3.1846e+14 3.1698e+14
4855.1905 3.1846e+14 3.1697e+14
4855.2043 3.1846e+14 3.1697e+14
4855.2180 3.1846e+14 3.1697e+14
4855.2317 3.1846e+14 3.1697e+14
4855.2454 3.1846e+14 3.1697e+14
4855.2591 3.1846e+14 3.1697e+14
4855.2728 3.1846e+14 3.1697e+14
4855.2865 3.1846e+14 3.1697e+14
4855.3003 3.1846e+14 3.1697e+14
4855.3140 3.1846e+14 3.1696e+14
4855.3277 3.1846e+14 3.1696e+14
4855.3414 3.1846e+14 3.1696e+14
4855.3551 3.1846e+14 3.1696e+14
4855.3688 3.1846e+14 3.1696e+14
4855.3825 3.1846e+14 3.1696e+14
4855.3963 3.1846e+14 3.1696e+14
4855.4100 3.1846e+14 3.1696e+14
4855.4237 3.1846e+14 3.1695e+14
4855.4374 3.1846e+14 3.1695e+14
4855.4511 3.1846e+14 3.1695e+14
4855.4648 3.1846e+14 3.1695e+14
4855.4785 3.1846e+14 3.1695e+14
4855.4922 3.1846e+14 3.1695e+14
4855.5060 3.1846e+14 3.1695e+14
4855.5197 3.1846e+14 3.1695e+14
4855.5334 3.1846e+14 3.1695e+14
4855.5471 3.1846e+14 3.1694e+14
4855.5608 3.1846e+14 3.1694e+14
4855.5745 3.1846e+14 3.1694e+14
4855.5882 3.1846e+14 3.1694e+14
4855.6020 3.1846e+14 3.1694e+14
4855.6157 3.1846e+14 3.1694e+14
4855.6294 3.1846e+14 3.1694e+14
4855.6431 3.1846e+14 3.1694e+14
4855.6568 3.1846e+14 3.1693e+14
4855.6705 3.1846e+14 3.1693e+14
4855.6842 3.1846e+14 3.1693e+14
4855.6980 3.1846e+14 3.1693e+14
4855.7117 3.1846e+14 3.1693e+14
4855.7254 3.1846e+14 3.1693e+14
4855.7391 3.1846e+14 3.1693e+14
4855.7528 3.1846e+14 3.1693e+14
4855.7665 3.1846e+14 3.1693e+14
4855.7802 3.1846e+14 3.1692e+14
4855.7940 3.1846e+14 3.1692e+14
4855.8077 3.1846e+14 3.1692e+14
4855.8214 3.1846e+14 3.1692e+14
4855.8351 3.1846e+14 3.1692e+14
4855.8488 3.1846e+14 3.1692e+14
4855.8625 3.1846e+14 3.1692e+14
